INFO:__main__:25-04-05 12:29:37 Import dataset
INFO:__main__:Channles used: ['Fz', 'F3', 'F4', 'F8', 'FCz', 'FC3', 'FC4', 'Cz', 'C3', 'C4', 'CP3', 'CP4', 'Pz', 'P3', 'P4']
INFO:__main__:25-04-05 12:30:20    Beginning of SVM Test, subject 1
INFO:__main__:25-04-05 12:30:21    subject: 1,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:39:01    subject: 23,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
INFO:__main__:25-04-05 12:39:02    subject: 23,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:39:03    subject: 23,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:39:04    subject: 23,   trial: 6,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.2857142857142857
INFO:__main__:25-04-05 12:39:05    subject: 23,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
INFO:__main__:25-04-05 12:39:06    subject: 23,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2222222222222222
INFO:__main__:25-04-05 12:39:07    subject: 23,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:39:08    subject: 23,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.18181818181818182
INFO:__main__:25-04-05 12:39:09    subject: 23,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:39:10    subject: 23,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.15384615384615385
INFO:__main__:25-04-05 12:39:12    subject: 23,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:39:13    subject: 23,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.13333333333333333
INFO:__main__:25-04-05 12:39:14    subject: 23,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:39:16    subject: 23,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.11764705882352941
INFO:__main__:25-04-05 12:39:17    subject: 23,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:39:18    subject: 23,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.15789473684210525
INFO:__main__:25-04-05 12:39:20    subject: 23,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.15
INFO:__main__:25-04-05 12:39:20    Beginning of SVM Test, subject 24
INFO:__main__:25-04-05 12:39:21    subject: 24,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:22    subject: 24,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.8095238095238095,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:23    subject: 24,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:24    subject: 24,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.782608695652174,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:25    subject: 24,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:26    subject: 24,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.76,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:28    subject: 24,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:29    subject: 24,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.7407407407407407,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:30    subject: 24,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9642857142857143,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:31    subject: 24,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.7241379310344828,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:33    subject: 24,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:34    subject: 24,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.7741935483870968,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:36    subject: 24,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:37    subject: 24,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.696969696969697,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:39    subject: 24,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:40    subject: 24,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.6857142857142857,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:42    subject: 24,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:43    subject: 24,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.6756756756756757,   actualAcc: 0.0
INFO:__main__:25-04-05 12:39:45    subject: 24,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.05263157894736842
INFO:__main__:25-04-05 12:39:47    subject: 24,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.6923076923076923,   actualAcc: 0.05
INFO:__main__:25-04-05 12:39:47    Beginning of SVM Test, subject 25
INFO:__main__:25-04-05 12:39:48    subject: 25,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:39:48    subject: 25,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.5
INFO:__main__:25-04-05 12:39:49    subject: 25,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.3333333333333333
INFO:__main__:25-04-05 12:39:50    subject: 25,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
INFO:__main__:25-04-05 12:39:51    subject: 25,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:39:52    subject: 25,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:39:53    subject: 25,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:39:54    subject: 25,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:39:55    subject: 25,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:39:56    subject: 25,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:39:57    subject: 25,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.09090909090909091
INFO:__main__:25-04-05 12:39:58    subject: 25,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.08333333333333333
INFO:__main__:25-04-05 12:39:59    subject: 25,   trial: 12,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.15384615384615385
INFO:__main__:25-04-05 12:40:01    subject: 25,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:40:02    subject: 25,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.13333333333333333
INFO:__main__:25-04-05 12:40:03    subject: 25,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:40:05    subject: 25,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.11764705882352941
INFO:__main__:25-04-05 12:40:06    subject: 25,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:40:07    subject: 25,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.10526315789473684
INFO:__main__:25-04-05 12:40:09    subject: 25,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:40:09    Beginning of SVM Test, subject 26
INFO:__main__:25-04-05 12:40:10    subject: 26,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:40:11    subject: 26,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9523809523809523,   actualAcc: 0.5
INFO:__main__:25-04-05 12:40:11    subject: 26,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.3333333333333333
INFO:__main__:25-04-05 12:40:12    subject: 26,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9130434782608695,   actualAcc: 0.25
INFO:__main__:25-04-05 12:40:13    subject: 26,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:40:14    subject: 26,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.92,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:40:15    subject: 26,   trial: 6,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.2857142857142857
INFO:__main__:25-04-05 12:40:17    subject: 26,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9629629629629629,   actualAcc: 0.25
INFO:__main__:25-04-05 12:40:18    subject: 26,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2222222222222222
INFO:__main__:25-04-05 12:40:19    subject: 26,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9655172413793104,   actualAcc: 0.2
INFO:__main__:25-04-05 12:40:20    subject: 26,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.18181818181818182
INFO:__main__:25-04-05 12:40:21    subject: 26,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:40:22    subject: 26,   trial: 12,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.23076923076923078
INFO:__main__:25-04-05 12:40:24    subject: 26,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.21428571428571427
INFO:__main__:25-04-05 12:40:25    subject: 26,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:40:26    subject: 26,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1875
INFO:__main__:25-04-05 12:40:27    subject: 26,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.17647058823529413
INFO:__main__:25-04-05 12:40:29    subject: 26,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9459459459459459,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:40:30    subject: 26,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.21052631578947367
INFO:__main__:25-04-05 12:40:32    subject: 26,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9230769230769231,   actualAcc: 0.2
INFO:__main__:25-04-05 12:40:32    Beginning of SVM Test, subject 27
INFO:__main__:25-04-05 12:40:32    subject: 27,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:33    subject: 27,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:34    subject: 27,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:35    subject: 27,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:36    subject: 27,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:37    subject: 27,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:38    subject: 27,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:39    subject: 27,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:40    subject: 27,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:41    subject: 27,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:43    subject: 27,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:44    subject: 27,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:45    subject: 27,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:46    subject: 27,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:47    subject: 27,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:49    subject: 27,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:50    subject: 27,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:51    subject: 27,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:53    subject: 27,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:54    subject: 27,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:54    Beginning of SVM Test, subject 28
INFO:__main__:25-04-05 12:40:55    subject: 28,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:56    subject: 28,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:57    subject: 28,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:58    subject: 28,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:58    subject: 28,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:40:59    subject: 28,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:00    subject: 28,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:01    subject: 28,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:02    subject: 28,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:03    subject: 28,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:04    subject: 28,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:05    subject: 28,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:06    subject: 28,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:08    subject: 28,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:09    subject: 28,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:10    subject: 28,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:11    subject: 28,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:12    subject: 28,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:14    subject: 28,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:15    subject: 28,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:15    Beginning of SVM Test, subject 29
INFO:__main__:25-04-05 12:41:16    subject: 29,   trial: 0,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.95,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:17    subject: 29,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9523809523809523,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:18    subject: 29,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9545454545454546,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:19    subject: 29,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9565217391304348,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:20    subject: 29,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9583333333333334,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:21    subject: 29,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.96,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:22    subject: 29,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9615384615384616,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:23    subject: 29,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9259259259259259,   actualAcc: 0.0
INFO:__main__:25-04-05 12:41:24    subject: 29,   trial: 8,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 0.9285714285714286,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:41:25    subject: 29,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9310344827586207,   actualAcc: 0.1
INFO:__main__:25-04-05 12:41:26    subject: 29,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9333333333333333,   actualAcc: 0.09090909090909091
INFO:__main__:25-04-05 12:41:28    subject: 29,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9354838709677419,   actualAcc: 0.08333333333333333
INFO:__main__:25-04-05 12:41:29    subject: 29,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9375,   actualAcc: 0.07692307692307693
INFO:__main__:25-04-05 12:41:31    subject: 29,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9393939393939394,   actualAcc: 0.07142857142857142
INFO:__main__:25-04-05 12:41:32    subject: 29,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9411764705882353,   actualAcc: 0.06666666666666667
INFO:__main__:25-04-05 12:41:33    subject: 29,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9428571428571428,   actualAcc: 0.0625
INFO:__main__:25-04-05 12:41:35    subject: 29,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9444444444444444,   actualAcc: 0.058823529411764705
INFO:__main__:25-04-05 12:41:36    subject: 29,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9459459459459459,   actualAcc: 0.05555555555555555
INFO:__main__:25-04-05 12:41:38    subject: 29,   trial: 18,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 0.9473684210526315,   actualAcc: 0.05263157894736842
INFO:__main__:25-04-05 12:41:39    subject: 29,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 0.9487179487179487,   actualAcc: 0.05
INFO:__main__:25-04-05 12:41:39    Beginning of SVM Test, subject 30
INFO:__main__:25-04-05 12:41:40    subject: 30,   trial: 0,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 1.0
INFO:__main__:25-04-05 12:41:41    subject: 30,   trial: 1,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.5
INFO:__main__:25-04-05 12:41:42    subject: 30,   trial: 2,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.3333333333333333
INFO:__main__:25-04-05 12:41:42    subject: 30,   trial: 3,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.25
INFO:__main__:25-04-05 12:41:43    subject: 30,   trial: 4,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.2
INFO:__main__:25-04-05 12:41:44    subject: 30,   trial: 5,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.16666666666666666
INFO:__main__:25-04-05 12:41:45    subject: 30,   trial: 6,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.14285714285714285
INFO:__main__:25-04-05 12:41:46    subject: 30,   trial: 7,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.125
INFO:__main__:25-04-05 12:41:47    subject: 30,   trial: 8,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1111111111111111
INFO:__main__:25-04-05 12:41:48    subject: 30,   trial: 9,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
INFO:__main__:25-04-05 12:41:50    subject: 30,   trial: 10,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.09090909090909091
INFO:__main__:25-04-05 12:41:51    subject: 30,   trial: 11,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.08333333333333333
INFO:__main__:25-04-05 12:41:52    subject: 30,   trial: 12,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.07692307692307693
INFO:__main__:25-04-05 12:41:53    subject: 30,   trial: 13,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.07142857142857142
INFO:__main__:25-04-05 12:41:55    subject: 30,   trial: 14,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.06666666666666667
INFO:__main__:25-04-05 12:41:56    subject: 30,   trial: 15,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.0625
INFO:__main__:25-04-05 12:41:57    subject: 30,   trial: 16,    real class: right_hand,   predicted class: left_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.058823529411764705
INFO:__main__:25-04-05 12:41:58    subject: 30,   trial: 17,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.05555555555555555
INFO:__main__:25-04-05 12:42:00    subject: 30,   trial: 18,    real class: right_hand,   predicted class: right_hand,  val: True,  trainingAcc: 1.0,   actualAcc: 0.10526315789473684
INFO:__main__:25-04-05 12:42:01    subject: 30,   trial: 19,    real class: left_hand,   predicted class: right_hand,  val: False,  trainingAcc: 1.0,   actualAcc: 0.1
